Channel 1,Channel 2,Channel 3,Channel 4
2.78734e+07,0.12,-0.23,-4.41
2.78845e+07,0.51,-0.35,-4.41
2.78955e+07,-0.07,-0.01,-4.41
2.79066e+07,-1.07,0.19,-4.41
2.79176e+07,-1.49,0.11,-4.4
2.79287e+07,-0.93,-0.25,-4.41
2.79397e+07,0.06,-0.43,-4.41
2.79508e+07,0.49,-0.19,-4.41
2.79618e+07,-0.08,0.14,-4.41
2.79729e+07,-1.08,0.28,-4.41
2.7984e+07,-1.53,0.15,-4.4
2.7995e+07,-0.99,-0.06,-4.41
2.80061e+07,0,-0.23,-4.41
2.80172e+07,0.45,-0.09,-4.41
2.80282e+07,-0.1,-0.01,-4.41
2.80393e+07,-1.1,0.2,-4.41
2.80503e+07,-1.58,0.1,-4.41
2.80614e+07,-1.07,-0.22,-4.41
2.80724e+07,-0.08,-0.29,-4.41
2.80835e+07,0.39,-0.12,-4.41
2.80945e+07,-0.13,-0.02,-4.41
2.81056e+07,-1.13,0.26,-4.41
2.81166e+07,-1.64,0.13,-4.41
2.81277e+07,-1.16,-0.17,-4.41
2.81388e+07,-0.17,-0.29,-4.41
2.81496e+07,0.32,-0.13,-4.41
2.81603e+07,-0.12,-0.01,-4.41
2.81713e+07,-1.13,0.1,-4.41
2.81821e+07,-1.71,0.07,-4.41
2.81928e+07,-1.36,0.01,-4.41
2.82039e+07,-0.39,-0.22,-4.41
2.82147e+07,0.23,-0.2,-4.42
2.82254e+07,-0.09,-0.03,-4.42
2.82364e+07,-1.07,0.11,-4.41
2.82473e+07,-1.77,0.07,-4.41
2.82579e+07,-1.55,-0.01,-4.41
2.8269e+07,-0.61,-0.18,-4.42
2.82799e+07,0.1,-0.19,-4.42
2.82906e+07,-0.08,0.09,-4.42
2.83016e+07,-1.03,0.29,-4.42
2.83125e+07,-1.82,0.23,-4.42
2.83232e+07,-1.72,-0.19,-4.42
2.83342e+07,-0.84,-0.11,-4.42
2.83451e+07,-0.04,-0.35,-4.42
2.83558e+07,-0.1,-0.17,-4.43
2.83668e+07,-0.99,0.08,-4.42
2.83778e+07,-1.86,0.02,-4.42
2.83884e+07,-1.9,-0.01,-4.42
2.83994e+07,-1.09,-0.28,-4.43
2.84104e+07,-0.22,-0.23,-4.43
2.84215e+07,-0.17,-0.26,-4.43
2.84326e+07,-1.01,0.09,-4.43
2.84436e+07,-1.93,0.01,-4.43
2.84547e+07,-2.02,-0.03,-4.43
2.84658e+07,-1.22,-0.24,-4.43
2.84769e+07,-0.34,-0.32,-4.44
2.8488e+07,-0.27,-0.18,-4.44
2.8499e+07,-1.11,-0.12,-4.44
2.85101e+07,-2.03,-0.13,-4.44
2.85212e+07,-2.15,-0.18,-4.44
2.85323e+07,-1.36,-0.57,-4.45
2.85433e+07,-0.46,-0.6,-4.46
2.85544e+07,-0.38,-0.32,-4.46
2.85655e+07,-1.2,-0.44,-4.47
2.85766e+07,-2.14,-0.19,-4.47
2.85876e+07,-2.27,-0.41,-4.47
2.85987e+07,-1.49,-0.68,-4.48
2.86098e+07,-0.59,-0.62,-4.49
2.86209e+07,-0.49,-0.66,-4.49
2.86319e+07,-1.3,-0.38,-4.5
2.8643e+07,-2.24,-0.41,-4.5
2.86541e+07,-2.39,-0.49,-4.51
2.86652e+07,-1.63,-0.58,-4.52
2.86762e+07,-0.72,-0.91,-4.53
2.86873e+07,-0.59,-0.66,-4.53
2.86984e+07,-1.39,-0.44,-4.54
2.87094e+07,-2.34,-0.72,-4.55
2.87205e+07,-2.52,-0.83,-4.56
2.87315e+07,-1.77,-1.16,-4.57
2.87426e+07,-0.85,-1.21,-4.58
2.87537e+07,-0.69,-1.05,-4.59
2.87648e+07,-1.47,-1.19,-4.61
2.87758e+07,-2.43,-1.01,-4.62
2.87869e+07,-2.63,-1.44,-4.63
2.8798e+07,-1.89,-1.83,-4.65
2.8809e+07,-0.97,-1.92,-4.67
2.88201e+07,-0.79,-1.69,-4.69
2.88312e+07,-1.55,-1.52,-4.71
2.88422e+07,-2.51,-1.41,-4.72
2.88533e+07,-2.74,-1.39,-4.74
2.88643e+07,-2.02,-1.44,-4.76
2.88754e+07,-1.08,-1.59,-4.77
2.88865e+07,-0.88,-1.4,-4.79
2.88975e+07,-1.61,-0.92,-4.8
2.89086e+07,-2.58,-0.83,-4.81
2.89196e+07,-2.84,-1.09,-4.82
2.89307e+07,-2.14,-1.3,-4.84
2.89417e+07,-1.19,-1.4,-4.85
2.89528e+07,-0.95,-1.25,-4.87
2.89639e+07,-1.67,-1.11,-4.88
2.89749e+07,-2.64,-0.96,-4.89
2.8986e+07,-2.92,-1.24,-4.9
2.89971e+07,-2.23,-1.56,-4.92
2.90082e+07,-1.28,-1.61,-4.94
2.90192e+07,-1.01,-1.63,-4.96
2.90303e+07,-1.71,-1.19,-4.97
2.90414e+07,-2.69,-1.23,-4.98
2.90524e+07,-2.99,-1.35,-5
2.90635e+07,-2.31,-1.29,-5.01
2.90745e+07,-1.35,-1.18,-5.03
2.90856e+07,-1.06,-0.95,-5.04
2.90967e+07,-1.74,-0.82,-5.05
2.91078e+07,-2.72,-0.42,-5.05
2.91188e+07,-3.03,-0.53,-5.06
2.91299e+07,-2.37,-0.69,-5.07
2.9141e+07,-1.4,-0.7,-5.07
2.91521e+07,-1.09,-0.52,-5.08
2.91631e+07,-1.75,-0.41,-5.08
2.91742e+07,-2.73,-0.05,-5.08
2.91853e+07,-3.06,-0.15,-5.08
2.91964e+07,-2.42,-0.39,-5.09
2.92074e+07,-1.44,-0.45,-5.09
2.92185e+07,-1.1,-0.21,-5.1
2.92296e+07,-1.74,-0.04,-5.1
2.92406e+07,-2.72,0.02,-5.1
2.92517e+07,-3.07,-0.14,-5.1
2.92628e+07,-2.44,-0.22,-5.1
2.92739e+07,-1.45,-0.6,-5.11
2.9285e+07,-1.09,-0.28,-5.11
2.9296e+07,-1.71,-0.27,-5.11
2.93071e+07,-2.69,-0.04,-5.11
2.93182e+07,-3.05,-0.1,-5.12
2.93293e+07,-2.43,-0.31,-5.12
2.93403e+07,-1.44,-0.45,-5.13
2.93514e+07,-1.05,-0.4,-5.13
2.93625e+07,-1.65,-0.46,-5.14
2.93736e+07,-2.63,-0.22,-5.14
2.93846e+07,-3.01,-0.24,-5.14
2.93957e+07,-2.4,-0.7,-5.15
2.94068e+07,-1.4,-0.91,-5.16
2.94179e+07,-1,-0.7,-5.17
2.9429e+07,-1.58,-0.53,-5.17
2.944e+07,-2.56,-0.58,-5.18
2.94511e+07,-2.95,-0.59,-5.18
2.94622e+07,-2.35,-0.76,-5.19
2.94732e+07,-1.35,-0.83,-5.2
2.94843e+07,-0.92,-0.95,-5.22
2.94953e+07,-1.47,-0.6,-5.22
2.95064e+07,-2.45,-0.44,-5.23
2.95174e+07,-2.86,-0.28,-5.23
2.95285e+07,-2.29,-0.49,-5.24
2.95395e+07,-1.28,-0.69,-5.24
2.95506e+07,-0.82,-0.27,-5.25
2.95617e+07,-1.34,-0.04,-5.25
2.95727e+07,-2.32,0.15,-5.25
2.95838e+07,-2.75,0.09,-5.24
2.95949e+07,-2.2,0.05,-5.24
2.96059e+07,-1.18,-0.17,-5.24
2.9617e+07,-0.69,0.09,-5.24
2.9628e+07,-1.19,0.46,-5.24
2.96391e+07,-2.16,0.44,-5.23
2.96501e+07,-2.62,0.31,-5.23
2.96612e+07,-2.09,0.18,-5.23
2.96722e+07,-1.07,0.07,-5.22
2.96833e+07,-0.54,0.11,-5.22
2.96943e+07,-1.01,0.34,-5.22
2.97054e+07,-1.98,0.73,-5.21
2.97164e+07,-2.46,0.49,-5.21
2.97275e+07,-1.96,0.47,-5.2
2.97385e+07,-0.94,0.25,-5.2
2.97496e+07,-0.38,0.15,-5.2
2.97606e+07,-0.81,0.4,-5.19
2.97717e+07,-1.77,0.54,-5.19
2.97827e+07,-2.29,0.56,-5.18
2.97938e+07,-1.81,0.29,-5.18
2.98049e+07,-0.78,0.15,-5.18
2.98159e+07,-0.19,0.16,-5.18
2.9827e+07,-0.6,0.42,-5.17
2.9838e+07,-1.55,0.51,-5.16
2.98491e+07,-2.09,0.73,-5.16
2.98602e+07,-1.63,0.46,-5.15
2.98712e+07,-0.61,0.3,-5.15
2.98823e+07,0.01,0.31,-5.14
2.98933e+07,-0.36,0.73,-5.14
2.99043e+07,-1.31,1.16,-5.12
2.99154e+07,-1.87,1.19,-5.11
2.99264e+07,-1.45,0.94,-5.1
2.99371e+07,-0.46,1.03,-5.09
2.99479e+07,0.21,1.42,-5.07
2.99589e+07,-0.06,1.7,-5.05
2.99696e+07,-0.97,2.19,-5.03
2.99805e+07,-1.62,2.32,-5.01
2.99916e+07,-1.33,2.21,-4.98
3.00023e+07,-0.37,2.28,-4.96
3.00131e+07,0.4,2.3,-4.93
3.0024e+07,0.27,2.49,-4.91
3.00348e+07,-0.6,2.64,-4.88
3.00456e+07,-1.34,2.82,-4.85
3.00567e+07,-1.19,2.73,-4.82
3.00674e+07,-0.27,2.4,-4.79
3.00781e+07,0.58,2.6,-4.76
3.00891e+07,0.59,3.04,-4.73
3.00999e+07,-0.21,3.33,-4.69
3.01107e+07,-1.03,3.23,-4.66
3.01218e+07,-1.02,3.14,-4.62
3.01326e+07,-0.17,3.02,-4.59
3.01433e+07,0.75,2.78,-4.56
3.01542e+07,0.91,2.84,-4.53
3.01651e+07,0.18,3.12,-4.49
3.01758e+07,-0.69,3.37,-4.46
3.01869e+07,-0.83,3.18,-4.42
3.01977e+07,-0.06,3.13,-4.39
3.02084e+07,0.91,2.77,-4.36
3.02194e+07,1.2,2.93,-4.33
3.02302e+07,0.57,2.93,-4.3
3.0241e+07,-0.34,3.1,-4.26
3.0252e+07,-0.62,2.95,-4.23
3.02629e+07,0.06,2.58,-4.2
3.02735e+07,1.05,2.59,-4.17
3.02844e+07,1.48,2.67,-4.14
3.02953e+07,0.96,2.66,-4.11
3.0306e+07,0.03,2.76,-4.08
3.0317e+07,-0.38,2.76,-4.05
3.0328e+07,0.17,2.28,-4.03
3.03386e+07,1.18,2.1,-4.01
3.03495e+07,1.74,2.05,-3.98
3.03604e+07,1.34,2.44,-3.96
3.03711e+07,0.42,2.33,-3.93
3.0382e+07,-0.13,2.32,-3.91
3.0393e+07,0.29,2.1,-3.88
3.04037e+07,1.29,1.66,-3.86
3.04145e+07,1.96,1.78,-3.84
3.04254e+07,1.7,1.98,-3.82
3.04362e+07,0.8,1.99,-3.8
3.0447e+07,0.14,2.11,-3.78
3.04581e+07,0.42,1.84,-3.76
3.04688e+07,1.38,1.51,-3.74
3.04796e+07,2.16,1.48,-3.73
3.04905e+07,2.04,1.48,-3.71
3.05012e+07,1.18,1.78,-3.69
3.0512e+07,0.43,1.94,-3.67
3.05231e+07,0.55,1.46,-3.66
3.05338e+07,1.46,1.24,-3.64
3.05446e+07,2.32,1.36,-3.63
3.05555e+07,2.35,1.49,-3.61
3.05663e+07,1.56,1.58,-3.6
3.05771e+07,0.72,1.71,-3.58
3.05881e+07,0.69,1.51,-3.56
3.05989e+07,1.53,1.29,-3.55
3.06096e+07,2.45,1.18,-3.53
3.06206e+07,2.63,1.49,-3.52
3.06316e+07,1.89,1.7,-3.5
3.06426e+07,1,1.8,-3.48
3.06537e+07,0.86,1.47,-3.46
3.06647e+07,1.64,1.31,-3.45
3.06756e+07,2.61,1.25,-3.43
3.06866e+07,2.85,1.18,-3.42
3.06976e+07,2.15,1.59,-3.4
3.07087e+07,1.22,1.7,-3.38
3.07197e+07,1.02,1.53,-3.36
3.07307e+07,1.77,1.29,-3.35
3.07417e+07,2.75,1.34,-3.34
3.07527e+07,3.04,1.42,-3.32
3.07637e+07,2.37,1.71,-3.3
3.07747e+07,1.43,1.92,-3.28
3.07858e+07,1.18,1.81,-3.26
3.07968e+07,1.88,1.74,-3.25
3.08078e+07,2.87,1.64,-3.23
3.08188e+07,3.21,1.6,-3.21
3.08298e+07,2.57,1.94,-3.19
3.08409e+07,1.62,1.9,-3.17
3.08519e+07,1.31,1.9,-3.15
3.0863e+07,1.98,1.64,-3.13
3.0874e+07,2.97,1.47,-3.12
3.08849e+07,3.35,1.38,-3.1
3.08959e+07,2.75,1.6,-3.08
3.0907e+07,1.79,1.75,-3.06
3.0918e+07,1.42,1.77,-3.04
3.0929e+07,2.04,1.51,-3.03
3.094e+07,3.04,1.5,-3.01
3.0951e+07,3.46,1.83,-2.99
3.09619e+07,2.91,2.01,-2.97
3.0973e+07,1.94,2.04,-2.94
3.0984e+07,1.51,1.96,-2.92
3.09951e+07,2.08,1.68,-2.9
3.1006e+07,3.08,1.41,-2.88
3.1017e+07,3.55,1.65,-2.87
3.10279e+07,3.05,1.94,-2.85
3.1039e+07,2.06,1.9,-2.83
3.105e+07,1.58,1.82,-2.81
3.10611e+07,2.09,1.44,-2.79
3.1072e+07,3.08,1.32,-2.77
3.1083e+07,3.61,1.71,-2.76
3.1094e+07,3.15,1.92,-2.74
3.1105e+07,2.16,2.08,-2.71
3.1116e+07,1.63,2,-2.69
3.11271e+07,2.07,1.86,-2.67
3.1138e+07,3.06,1.8,-2.65
3.1149e+07,3.63,1.71,-2.63
3.11599e+07,3.23,1.77,-2.61
3.1171e+07,2.24,2.07,-2.59
3.1182e+07,1.65,1.84,-2.57
3.11931e+07,2.03,1.58,-2.55
3.1204e+07,3.01,1.28,-2.54
3.1215e+07,3.63,1.36,-2.52
3.1226e+07,3.28,1.68,-2.5
3.1237e+07,2.29,1.88,-2.48
3.12481e+07,1.65,1.76,-2.46
3.12588e+07,1.95,1.74,-2.44
3.12698e+07,2.91,1.81,-2.42
3.12805e+07,3.58,1.79,-2.41
3.12911e+07,3.36,1.96,-2.39
3.13021e+07,2.41,2.09,-2.36
3.13129e+07,1.66,2.16,-2.34
3.13236e+07,1.79,1.73,-2.32
3.13345e+07,2.69,1.51,-2.3
3.13453e+07,3.47,1.51,-2.29
3.13558e+07,3.41,1.34,-2.27
3.13668e+07,2.54,1.75,-2.25
3.13777e+07,1.68,1.76,-2.24
3.13883e+07,1.64,1.75,-2.22
3.13992e+07,2.44,1.65,-2.2
3.14101e+07,3.32,1.73,-2.18
3.14206e+07,3.42,1.85,-2.17
3.14314e+07,2.65,1.96,-2.14
3.14425e+07,1.7,2.15,-2.12
3.14535e+07,1.5,2.04,-2.1
3.14645e+07,2.23,1.81,-2.08
3.14756e+07,3.16,1.7,-2.06
3.14866e+07,3.35,1.71,-2.04
3.14977e+07,2.6,1.77,-2.02
3.15087e+07,1.63,1.79,-2
3.15198e+07,1.38,1.73,-1.98
3.15308e+07,2.09,1.4,-1.97
3.15419e+07,3.02,1.56,-1.95
3.1553e+07,3.24,1.39,-1.93
3.1564e+07,2.51,1.8,-1.91
3.1575e+07,1.53,2.04,-1.89
3.15861e+07,1.25,2.14,-1.87
3.15971e+07,1.92,1.84,-1.85
3.16082e+07,2.86,1.61,-1.83
3.16192e+07,3.12,1.91,-1.81
3.16302e+07,2.41,2.07,-1.78
3.16413e+07,1.42,2.06,-1.76
3.16523e+07,1.1,1.81,-1.74
3.16634e+07,1.74,1.56,-1.72
3.16744e+07,2.69,1.6,-1.71
3.16854e+07,2.98,1.58,-1.69
3.16965e+07,2.3,1.94,-1.67
3.17075e+07,1.29,2.07,-1.65
3.17186e+07,0.93,1.94,-1.62
3.17296e+07,1.55,1.79,-1.6
3.17407e+07,2.5,1.99,-1.58
3.17517e+07,2.82,1.99,-1.56
3.17628e+07,2.17,2.2,-1.54
3.17738e+07,1.15,2.21,-1.51
3.17849e+07,0.76,2.15,-1.49
3.1796e+07,1.35,1.83,-1.47
3.1807e+07,2.31,1.78,-1.45
3.1818e+07,2.66,1.87,-1.43
3.18291e+07,2.03,2.04,-1.4
3.18401e+07,1.01,2.36,-1.38
3.18512e+07,0.58,2.39,-1.35
3.18622e+07,1.14,2.06,-1.33
3.18733e+07,2.1,2.03,-1.31
3.18843e+07,2.48,2.4,-1.28
3.18953e+07,1.89,2.55,-1.25
3.19064e+07,0.86,2.57,-1.22
3.19174e+07,0.4,2.58,-1.19
3.19284e+07,0.92,2.29,-1.17
3.19394e+07,1.88,2.36,-1.14
3.19504e+07,2.31,2.6,-1.11
3.19615e+07,1.75,2.86,-1.08
3.19725e+07,0.73,2.9,-1.05
3.19835e+07,0.22,3.11,-1.02
3.19946e+07,0.7,2.9,-0.98
3.20056e+07,1.66,2.91,-0.95
3.20166e+07,2.13,3.07,-0.92
3.20277e+07,1.6,3.35,-0.88
3.20387e+07,0.58,3.55,-0.84
3.20497e+07,0.03,3.7,-0.8
3.20608e+07,0.48,3.58,-0.76
3.20718e+07,1.44,3.55,-0.72
3.20829e+07,1.94,3.65,-0.68
3.20939e+07,1.46,4.29,-0.63
3.21049e+07,0.44,4.38,-0.58
3.2116e+07,-0.14,4.58,-0.53
3.2127e+07,0.27,4.51,-0.48
3.21381e+07,1.23,4.88,-0.42
3.21491e+07,1.77,5,-0.37
3.21601e+07,1.32,5.26,-0.31
3.21712e+07,0.3,5.85,-0.25
3.21822e+07,-0.31,5.77,-0.18
3.21932e+07,0.06,6.14,-0.12
3.22043e+07,1.02,6.04,-0.05
3.22153e+07,1.59,6.47,0.02
3.22263e+07,1.19,6.68,0.09
3.22372e+07,0.19,7.16,0.17
3.22482e+07,-0.46,7.56,0.26
3.22592e+07,-0.16,7.44,0.34
3.22702e+07,0.79,7.58,0.42
3.22811e+07,1.42,7.86,0.51
3.22921e+07,1.1,8.24,0.6
3.2303e+07,0.11,8.5,0.69
3.2314e+07,-0.6,8.83,0.79
3.2325e+07,-0.36,8.85,0.88
3.23361e+07,0.58,8.58,0.98
3.2347e+07,1.26,8.67,1.07
3.2358e+07,1,8.87,1.17
3.2369e+07,0.03,8.99,1.27
3.238e+07,-0.72,9.19,1.37
3.2391e+07,-0.54,8.86,1.47
3.24021e+07,0.38,8.42,1.56
3.24131e+07,1.11,8.18,1.65
3.24241e+07,0.91,8.1,1.74
3.2435e+07,-0.04,8.17,1.83
3.24461e+07,-0.83,7.96,1.92
3.24571e+07,-0.7,7.26,2
3.24682e+07,0.2,6.61,2.07
3.24791e+07,0.97,6.25,2.14
3.24901e+07,0.83,5.95,2.21
3.25011e+07,-0.09,5.74,2.27
3.25121e+07,-0.92,5.37,2.33
3.25232e+07,-0.84,4.71,2.38
3.25342e+07,0.04,4.07,2.43
3.25452e+07,0.84,3.58,2.47
3.25561e+07,0.77,3.09,2.5
3.25671e+07,-0.13,3.02,2.53
3.25781e+07,-0.98,2.33,2.56
3.25892e+07,-0.97,1.9,2.58
3.26002e+07,-0.11,1.1,2.59
3.26112e+07,0.73,0.59,2.6
3.26222e+07,0.72,0.41,2.61
3.26332e+07,-0.15,0.27,2.61
3.26442e+07,-1.03,-0.08,2.61
3.26552e+07,-1.07,-0.69,2.6
3.26663e+07,-0.23,-1.12,2.59
3.26773e+07,0.64,-1.36,2.57
3.26883e+07,0.68,-1.52,2.56
3.26994e+07,-0.16,-1.5,2.54
3.27104e+07,-1.06,-1.41,2.52
3.27214e+07,-1.14,-1.99,2.5
3.27325e+07,-0.33,-2.22,2.48
3.27435e+07,0.57,-2.31,2.46
3.27546e+07,0.65,-2.09,2.43
3.27656e+07,-0.17,-2.14,2.41
3.27767e+07,-1.08,-2.07,2.39
3.27877e+07,-1.19,-2.16,2.37
3.27988e+07,-0.39,-2.39,2.34
3.28099e+07,0.52,-2.34,2.31
3.28209e+07,0.63,-2.24,2.29
3.2832e+07,-0.16,-2.03,2.27
3.2843e+07,-1.08,-1.97,2.25
3.28541e+07,-1.22,-1.88,2.23
3.28651e+07,-0.44,-2.11,2.2
3.28762e+07,0.49,-2.24,2.18
3.28872e+07,0.64,-1.84,2.16
3.28983e+07,-0.13,-1.5,2.14
3.29093e+07,-1.06,-1.54,2.13
3.29204e+07,-1.23,-1.37,2.11
3.29314e+07,-0.47,-1.51,2.09
3.29425e+07,0.47,-1.56,2.08
3.29535e+07,0.66,-1.18,2.06
3.29645e+07,-0.08,-0.88,2.06
3.29756e+07,-1.03,-0.58,2.05
3.29866e+07,-1.23,-0.59,2.04
3.29977e+07,-0.49,-0.72,2.04
3.30088e+07,0.46,-0.8,2.03
3.30198e+07,0.69,-0.38,2.02
3.30308e+07,-0.03,-0.05,2.02
3.30419e+07,-0.98,0.27,2.03
3.3053e+07,-1.21,0.01,2.03
3.3064e+07,-0.49,-0.04,2.03
3.30751e+07,0.47,-0.01,2.03
3.30861e+07,0.74,0.16,2.03
3.30971e+07,0.05,0.39,2.03
3.31081e+07,-0.9,0.52,2.04
3.31191e+07,-1.18,0.41,2.04
3.31302e+07,-0.49,0.28,2.05
3.31412e+07,0.49,0.26,2.05
3.31522e+07,0.8,0.3,2.05
3.31632e+07,0.15,0.38,2.06
3.31742e+07,-0.81,0.72,2.06
3.31852e+07,-1.14,0.33,2.07
3.31962e+07,-0.49,0.41,2.07
3.32073e+07,0.5,0.05,2.07
3.32183e+07,0.87,0.34,2.07
3.32292e+07,0.27,0.43,2.08
3.32402e+07,-0.71,0.56,2.08
3.32513e+07,-1.08,0.44,2.09
3.32623e+07,-0.48,0.26,2.09
3.32734e+07,0.52,0.03,2.09
3.32844e+07,0.94,0.14,2.09
3.32953e+07,0.38,0.37,2.1
3.33063e+07,-0.59,0.58,2.1
3.33174e+07,-1.02,0.38,2.11
3.33284e+07,-0.45,0.19,2.11
3.33395e+07,0.55,0.09,2.11
3.33504e+07,1.02,0.32,2.12
3.33614e+07,0.51,0.66,2.12
3.33724e+07,-0.47,0.57,2.13
3.33834e+07,-0.94,0.5,2.14
3.33945e+07,-0.43,0.45,2.14
3.34055e+07,0.58,-0.01,2.14
3.34166e+07,1.1,0.26,2.14
3.34275e+07,0.63,0.31,2.15
3.34385e+07,-0.35,0.38,2.15
3.34496e+07,-0.86,0.37,2.16
3.34606e+07,-0.39,0.18,2.16
3.34717e+07,0.62,-0.05,2.16
3.34827e+07,1.17,-0.01,2.16
3.34938e+07,0.74,0.22,2.16
3.35048e+07,-0.23,0.11,2.16
3.35159e+07,-0.78,0.28,2.16
3.35269e+07,-0.34,0.04,2.16
3.3538e+07,0.66,-0.07,2.16
3.3549e+07,1.25,-0.05,2.16
3.356e+07,0.85,-0.01,2.16
3.35711e+07,-0.12,0.23,2.16
3.35821e+07,-0.7,0.19,2.16
3.35932e+07,-0.3,0.14,2.17
3.36042e+07,0.7,-0.31,2.16
3.36152e+07,1.32,-0.06,2.16
3.36263e+07,0.96,0.13,2.16
3.36373e+07,-0.01,0.34,2.17
3.36483e+07,-0.62,0.31,2.17
3.36593e+07,-0.26,0.09,2.17
3.36704e+07,0.73,0.01,2.17
3.36813e+07,1.38,0,2.17
3.36923e+07,1.08,0.18,2.18
3.37033e+07,0.12,0.55,2.18
3.37142e+07,-0.54,0.43,2.19
3.37248e+07,-0.27,0.21,2.19
3.37358e+07,0.69,0.07,2.19
3.37467e+07,1.42,0.29,2.2
3.37575e+07,1.23,0.25,2.2
3.37685e+07,0.31,0.59,2.21
3.37795e+07,-0.44,0.64,2.21
3.37905e+07,-0.28,0.52,2.22
3.38015e+07,0.65,0.26,2.22
3.38125e+07,1.44,0.2,2.23
3.38235e+07,1.33,0.45,2.23
3.38345e+07,0.43,0.63,2.24
3.38454e+07,-0.37,0.76,2.25
3.38565e+07,-0.27,0.5,2.25
3.38675e+07,0.64,0.38,2.26
3.38785e+07,1.46,0.43,2.26
3.38895e+07,1.41,0.57,2.27
3.39005e+07,0.53,0.63,2.28
3.39114e+07,-0.3,0.88,2.29
3.39225e+07,-0.26,0.78,2.3
3.39335e+07,0.61,0.47,2.3
3.39445e+07,1.47,0.46,2.31
3.39555e+07,1.47,0.56,2.31
3.39664e+07,0.63,0.76,2.32
3.39774e+07,-0.24,0.98,2.33
3.39884e+07,-0.27,0.8,2.34
3.39994e+07,0.57,0.45,2.34
3.40104e+07,1.45,0.4,2.35
3.40214e+07,1.53,0.62,2.35
3.40324e+07,0.72,0.7,2.36
3.40433e+07,-0.18,0.83,2.37
3.40544e+07,-0.29,0.73,2.38
3.40654e+07,0.51,0.38,2.38
3.40764e+07,1.42,0.43,2.39
3.40873e+07,1.56,0.67,2.39
3.40983e+07,0.79,0.5,2.4
3.41093e+07,-0.14,0.71,2.41
3.41203e+07,-0.31,0.55,2.42
3.41314e+07,0.44,0.24,2.42
3.41423e+07,1.38,0.19,2.42
3.41533e+07,1.58,0.16,2.42
3.41643e+07,0.85,0.42,2.43
3.41752e+07,-0.1,0.48,2.43
3.41863e+07,-0.35,0.36,2.43
3.41973e+07,0.36,-0.1,2.43
3.42083e+07,1.31,-0.1,2.43
3.42193e+07,1.57,-0.05,2.43
3.42304e+07,0.88,0.18,2.43
3.42413e+07,-0.09,0.14,2.43
3.42524e+07,-0.39,-0.02,2.43
3.42634e+07,0.28,-0.1,2.43
3.42744e+07,1.25,-0.38,2.43
3.42855e+07,1.55,-0.33,2.42
3.42965e+07,0.89,0.22,2.43
3.43075e+07,-0.09,0.23,2.43
3.43186e+07,-0.43,0.03,2.43
3.43296e+07,0.2,-0.07,2.43
3.43407e+07,1.17,-0.48,2.42
3.43517e+07,1.51,-0.16,2.42
3.43628e+07,0.88,-0.06,2.42
3.43738e+07,-0.12,0.12,2.42
3.43849e+07,-0.49,0.06,2.42
3.43959e+07,0.11,-0.21,2.42
3.4407e+07,1.09,-0.26,2.42
3.4418e+07,1.46,-0.12,2.42
3.4429e+07,0.85,-0.02,2.42
3.44401e+07,-0.15,0.21,2.42
3.44511e+07,-0.56,0.14,2.42
3.44622e+07,0.01,-0.32,2.42
3.44731e+07,0.98,-0.13,2.42
3.44841e+07,1.4,-0.14,2.41
3.44951e+07,0.84,0.02,2.41
3.45057e+07,-0.14,0.23,2.42
3.45167e+07,-0.64,0.03,2.42
3.45277e+07,-0.16,-0.11,2.41
3.45384e+07,0.8,-0.34,2.41
3.45493e+07,1.32,-0.27,2.41
3.45603e+07,0.88,-0.17,2.41
3.4571e+07,-0.1,0.07,2.41
3.45819e+07,-0.71,0.01,2.41
3.45929e+07,-0.35,-0.24,2.4
3.46037e+07,0.6,-0.4,2.4
3.46146e+07,1.22,-0.41,2.39
3.46256e+07,0.89,-0.14,2.39
3.46364e+07,-0.07,0,2.39
3.46472e+07,-0.77,0,2.39
3.46583e+07,-0.53,-0.29,2.39
3.46691e+07,0.39,-0.49,2.39
3.46799e+07,1.1,-0.59,2.38
3.46909e+07,0.89,-0.22,2.38
3.47017e+07,-0.04,-0.03,2.38
3.47126e+07,-0.82,0.04,2.38
3.47236e+07,-0.71,-0.13,2.38
3.47344e+07,0.17,-0.2,2.38
3.47452e+07,0.96,-0.4,2.37
3.47562e+07,0.87,-0.39,2.37
3.4767e+07,-0.01,-0.01,2.37
3.47779e+07,-0.86,0,2.37
3.47889e+07,-0.87,-0.28,2.37
3.47997e+07,-0.05,-0.32,2.37
3.48105e+07,0.8,-0.4,2.36
3.48216e+07,0.84,-0.25,2.36
3.48324e+07,0.02,-0.09,2.36
3.48432e+07,-0.89,-0.09,2.35
3.48542e+07,-1.02,-0.21,2.35
3.48651e+07,-0.27,-0.69,2.34
3.48758e+07,0.63,-0.78,2.34
3.48869e+07,0.79,-0.68,2.33
3.48978e+07,0.04,-0.47,2.32
3.49085e+07,-0.9,-0.43,2.32
3.49196e+07,-1.16,-0.78,2.31
3.49305e+07,-0.48,-1.01,2.3
3.49412e+07,0.45,-0.82,2.29
3.49522e+07,0.73,-0.85,2.28
3.49631e+07,0.07,-0.59,2.27
3.49739e+07,-0.9,-0.61,2.27
3.49849e+07,-1.28,-0.64,2.26
3.49958e+07,-0.68,-1.03,2.25
3.50066e+07,0.27,-1.12,2.24
3.50176e+07,0.66,-1.02,2.22
3.50285e+07,0.09,-0.91,2.21
